time,ecg_signal,mechanical_signal
# Condition: normal
# Heart Rate: 75.32 bpm
# Duration: 10.0 s
# Sampling Rate: 250 Hz

0.0,-0.018661150501066433,0.0
0.004001600640256103,-0.000220424291184787,0.0
0.008003201280512205,-0.01747924051448321,0.0
0.012004801920768308,-0.017428597466944213,0.0
0.01600640256102441,-0.010861019446888397,0.0
0.020008003201280513,0.006245278788833448,0.0
0.024009603841536616,0.00433702633262064,0.0
0.028011204481792718,-0.012982034255728785,0.0029210779872848296
0.03201280512204882,-0.015996114731796678,0.0029555815697304
0.03601440576230493,-0.004817546926951314,0.005691652140427326
0.040016006402561026,0.006567971563498654,0.008419795424359874
0.044017607042817125,-0.0037034003249583553,0.010119898792797156
0.04801920768307323,0.00601735602492396,0.011097488378898812
0.05202080832332934,0.008229073637869472,0.011776374289484488
0.056022408963585436,-0.0008431067443372182,0.013808485572892219
0.060024009603841535,-0.007379957181893546,0.016312398642049645
0.06402561024409764,-0.004451364997051483,0.017066501679813845
0.06802721088435375,-0.005082420372396833,0.018094603197678583
0.07202881152460985,0.006351164322052894,0.01867430599610578
0.07603041216486595,0.001799821989134881,0.016695140257214032
0.08003201280512205,0.028276291426835094,0.017948754781846196
0.08403361344537816,-0.01940473641847128,0.015344657882958737
0.08803521408563425,-0.004300757699140476,0.013771718318641539
0.09203681472589036,-0.010829990666650129,0.012768398586642651
0.09603841536614646,-0.03217517406402859,0.012586373361435463
0.10004001600640257,0.0025116468241060254,0.012901651572387592
0.10404161664665867,0.018375236472034796,0.011151271064003225
0.10804321728691477,-0.0002957016723719598,0.013073518774389298
0.11204481792717087,0.006008819403716601,0.015356889144163471
0.11604641856742698,0.0063180044346114045,0.0150019963142029
0.12004801920768307,-0.012447092476944597,0.016117539869265212
0.12404961984793918,-0.003702227298226558,0.020212090549035146
0.12805122048819528,0.0033761567761965753,0.01931712699313638
0.13205282112845138,-0.009988694894310713,0.02206147644870037
0.1360544217687075,0.00398953181528062,0.020952559674036222
0.1400560224089636,-0.005955449290690034,0.021196352026670067
0.1440576230492197,-0.011525964596263835,0.02138976118466216
0.1480592236894758,-0.006259144906235955,0.022343972531079753
0.1520608243297319,-0.0012467591464512125,0.022641760937585766
0.156062424969988,0.017928256515784335,0.01874407868030738
0.1600640256102441,0.001548915424803345,0.017270161430563667
0.1640656262505002,0.018910560874757468,0.01722144444077441
0.16806722689075632,-0.005300414469671689,0.016458419915002943
0.1720688275310124,0.0175185581984443,0.013226145933413537
0.1760704281712685,-0.008134172844590533,0.013812751467433333
0.18007202881152462,-0.004450075364651448,0.011131586762791449
0.1840736294517807,-0.014090597658966374,0.013891656020565291
0.18807523009203683,0.0029946502322591335,0.013193535755286735
0.19207683073229292,-0.010906516787782707,0.015164681072337278
0.19607843137254902,0.013048373055821167,0.014045993143205336
0.20008003201280514,-0.0008657422588877914,0.016208699030785142
0.20408163265306123,-0.0011094211224239843,0.016953483549817818
0.20808323329331735,-0.01509080174745458,0.016086509158977934
0.21208483393357344,-0.005072352924623872,0.017667655031115823
0.21608643457382953,-0.0006587434835887741,0.01720419352300238
0.22008803521408565,0.008474262686656756,0.017107229760906218
0.22408963585434175,0.008523027040075364,0.018169965142482748
0.22809123649459784,0.007556447491486286,0.018110323586996567
0.23209283713485396,-0.014224466244247889,0.015477627932111607
0.23609443777511005,0.007639692730133741,0.017597374302580536
0.24009603841536614,-0.015743505142423155,0.015431243943989027
0.24409763905562226,0.017994392201373857,0.014704671220571432
0.24809923969587835,-0.011894799223283221,0.01328894433232455
0.25210084033613445,-0.0043515222054549005,0.013349812681820429
0.25610244097639057,-0.012579887919480101,0.01383606111754757
0.2601040416166467,0.016259588350049876,0.013857015912249668
0.26410564225690275,0.004671997587648159,0.014584116387098132
0.26810724289715887,-0.0024899295715951736,0.015341262641649046
0.272108843537415,0.0274194365581298,0.016115475766929697
0.27611044417767105,-0.013116585649838815,0.017841882481101197
0.2801120448179272,0.003988168701861279,0.018349376920184825
0.2841136454581833,0.004172904250985938,0.017956337106779637
0.2881152460984394,0.003954099568082289,0.019707503903163247
0.2921168467386955,0.007392078490385232,0.02033570891228519
0.2961184473789516,0.0006396273351366082,0.019398965825089837
0.3001200480192077,0.0024736377455185704,0.022356869512686908
0.3041216486594638,-0.01810584205363654,0.023227212269940692
0.3081232492997199,-0.011629999425670853,0.021624898231443732
0.312124849939976,0.01424973147395171,0.021082232895111304
0.3161264505802321,0.02116863251211062,0.01923680685321683
0.3201280512204882,0.016950723013147328,0.01757719936043726
0.32412965186074433,0.00019266946883982904,0.015815398294436896
0.3281312525010004,-0.008604592815616501,0.01552144819965197
0.3321328531412565,-0.01636621085099131,0.016386440043488583
0.33613445378151263,-0.002336665952006168,0.015661758556331163
0.3401360544217687,0.003442432857346375,0.017160985928285237
0.3441376550620248,-0.004625241694913217,0.020084811444158655
0.34813925570228094,0.013472495909667816,0.01844611672972016
0.352140856342537,0.0026000848280735784,0.016423102818349963
0.3561424569827931,-0.013106829261241702,0.01714572358376797
0.36014405762304924,-0.004307488236804013,0.019054373294269747
0.36414565826330536,-0.011120715934844316,0.01880119224138962
0.3681472589035614,0.008786479731451425,0.018182944030188167
0.37214885954381755,0.013563905860453201,0.01880682251889573
0.37615046018407367,0.008829480861408142,0.020528502137026908
0.38015206082432973,-0.0023499060349495525,0.018101345992222954
0.38415366146458585,0.009955426932873246,0.018332517972932554
0.38815526210484197,0.007525096349949657,0.016776233012763358
0.39215686274509803,0.008075785452073032,0.015203406732291013
0.39615846338535415,0.012862642260148244,0.013925436687966199
0.4001600640256103,-0.005132857822339902,0.016018470784877406
0.40416166466586634,-0.018402048399428904,0.01605367309033697
0.40816326530612246,0.002896031896541859,0.013859664770277915
0.4121648659463786,0.001711872309014078,0.015052249064066426
0.4161664665866347,-0.0009043861640355088,0.015691318903680723
0.42016806722689076,0.014003271362403048,0.016231441411809395
0.4241696678671469,-0.007208183422732034,0.01613597944814455
0.428171268507403,0.009158828760211382,0.016532440933191686
0.43217286914765907,0.004974728816726755,0.017361315233386843
0.4361744697879152,0.018202425795820584,0.01714037633439893
0.4401760704281713,-0.007956412536199003,0.01566758579023354
0.44417767106842737,-0.009633131825616129,0.014433781367929447
0.4481792717086835,0.006616722879403844,0.014502556382419832
0.4521808723489396,-0.005815249862303977,0.014248770515429077
0.4561824729891957,0.013818016882735089,0.01531458873969929
0.4601840736294518,0.02004702641492075,0.014534947225766098
0.4641856742697079,-0.022234921942594243,0.016206297124880805
0.468187274909964,-0.003298824606533705,0.016187611374673835
0.4721888755502201,-0.01734355623459012,0.01568208778225228
0.4761904761904762,-0.0035143644871125745,0.015914361004315564
0.4801920768307323,0.001449031974101638,0.013944116986665988
0.4841936774709884,0.017978948877961066,0.01565376344811011
0.4881952781112445,0.006086790346155515,0.018523812379400723
0.49219687875150064,0.007731356505462457,0.021862736124545954
0.4961984793917567,0.0014167030416466781,0.02018714148300198
0.5002000800320128,-0.0031007578822134377,0.02177365751329453
0.5042016806722689,-0.018189238029215748,0.02089011497194788
0.508203281312525,-0.014104043160547083,0.02033822855764329
0.5122048819527811,0.020471036859720893,0.02030324713967614
0.5162064825930373,0.013464353225157245,0.020010590359293645
0.5202080832332934,0.025593234412037865,0.0197129005665799
0.5242096838735495,-0.008195348192222363,0.018898928058258463
0.5282112845138055,-0.014914445490562915,0.01847402163197727
0.5322128851540616,0.0073779779746567286,0.019158260144914018
0.5362144857943177,-0.0014961050040116922,0.018227989657991942
0.5402160864345739,-0.00448554402721745,0.01795188417953353
0.54421768707483,0.009287450011631292,0.01954312057598605
0.5482192877150861,-0.007859823721130867,0.020834463964752435
0.5522208883553421,-0.032520481487045165,0.02156719040940834
0.5562224889955982,0.00014686457933304047,0.023674966294414727
0.5602240896358543,-0.025547349601953654,0.02201556899478309
0.5642256902761105,-0.001566276345097502,0.02129697718562743
0.5682272909163666,0.0049002426182126625,0.020788901792284768
0.5722288915566227,0.008642294251342109,0.022020930102446934
0.5762304921968788,-0.005901409364318448,0.022765878944765446
0.5802320928371348,0.005274997991210886,0.02500918542218188
0.584233693477391,0.012176237598555925,0.02282443228405903
0.5882352941176471,-0.002287069126073662,0.023619040601861416
0.5922368947579032,-0.011139131620726328,0.021756603960381093
0.5962384953981593,0.006642210879173129,0.01851747661844394
0.6002400960384154,-0.010366291767340854,0.01858743823708711
0.6042416966786714,0.028432319656522775,0.017176604461030746
